mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,par_name,eta_fctr,background_library,background_line,driver,construct_line,sex_test,time_id,month_id,driver_present,rnai_construct_present,driver_id,sex_id,background_id,uniq_construct_id,experiment_count,offspring_produced,gene_name,fbgn,vdrc_id,gene_origin,gene_age,chromosome,model_index
-0.06305283465255569,0.00441712171046147,0.24593393062938276,-0.52368455166627,-0.22864810894039675,-0.07153412476519432,0.09559356736059602,0.4495968794130209,3099.974844873376,1.0006790895335909,etas[11],12,GD,808,Nos-GAL4,24,female,20,1,TRUE,TRUE,1,1,1,15,25,1588,CG30448,FBgn0043532,12997 GD,D,6-11MYA,2,1
-0.22983461226806753,0.0038753455049853236,0.23427818795224983,-0.6855173402021925,-0.3887701413498793,-0.2323931208880305,-0.076876139547179,0.2493212197809995,3654.6253024197886,1.0000028116820447,etas[12],13,GD,808,Nos-GAL4,25,female,19,1,TRUE,TRUE,1,1,1,16,30,1093,CG31932,FBgn0041249,42744 GD and 102860 KK,D,6-11MYA,2,1
0.03613506051912247,0.004006816271769523,0.22044692305283778,-0.38397200198988296,-0.11463406272143097,0.03372983789680587,0.17792178163878622,0.483094579658492,3026.977726422828,1.0003117320058916,etas[13],14,GD,808,Nos-GAL4,26,female,18,1,TRUE,TRUE,1,1,1,17,30,1329,CG4691,FBgn0028870,21920 GD and 109704 KK,D,11-25MYA,2,1
0.13329118045910165,0.004634432460866305,0.23606535902957895,-0.318499556397166,-0.026117809863031968,0.1282128359487778,0.29137764108171316,0.6061754576354113,2594.605947089146,0.9999045231060069,etas[14],15,GD,808,Nos-GAL4,27,female,14,6,TRUE,TRUE,1,1,1,18,30,1354,CG14088,FBgn0036858,5361 GD,R,6-11MYA,3,1
-0.4295415425394324,0.0039039021954106906,0.21697232119679155,-0.8484767032114913,-0.5753977744974608,-0.4303335101568677,-0.2869004801791798,-6.739364113024761e-4,3088.949532486018,0.9998768947264991,etas[15],16,GD,808,Nos-GAL4,29,female,18,1,TRUE,TRUE,1,1,1,20,30,836,CG10090,FBgn0038018,101139 KK and 37346 GD,D,6-11MYA,3,1
0.07279537725722153,0.004006077414977179,0.22335236748602053,-0.3558452336970477,-0.07808773258018889,0.07275509743148542,0.21847269315629128,0.5233462219233906,3108.439689255616,1.0004478799588705,etas[16],17,GD,808,Nos-GAL4,31,female,18,1,TRUE,TRUE,1,1,1,22,30,1379,CG17216,FBgn0026063,51995 GD,D,6-11MYA,3,1
0.22434602016268815,0.004427234695988454,0.23322881660421974,-0.2285052178867381,0.0643862725956432,0.22453034571547031,0.3773449429576159,0.692984073025605,2775.2322054591696,0.9999745721256816,etas[17],18,GD,808,Nos-GAL4,32,female,14,6,TRUE,TRUE,1,1,1,23,30,1485,CG30037,FBgn0050037,12079 GD,D,11-25MYA,2,1
-0.04083460894748466,0.0037762145848247775,0.2191491100707178,-0.4586696162283018,-0.19075401085541374,-0.04554859125049945,0.10427017801817819,0.40745807625053243,3367.9535426403136,0.9997207708106247,etas[18],19,GD,808,Nos-GAL4,3265,female,18,1,TRUE,TRUE,1,1,1,24,30,1228,CG2291,FBgn0033279,3265 GD,NA,6-11MYA,NA,1
-0.037269033524712246,0.00386142156953341,0.2236937871638451,-0.4587392011546694,-0.19102352027202119,-0.037728291603088195,0.1101685462850141,0.40686706908183273,3355.9339767531005,0.9999657369539435,etas[19],20,GD,808,Nos-GAL4,33,female,18,1,TRUE,TRUE,1,1,1,25,30,1234,CG18331,FBgn0036181,48500 GD,R,0-3MYA,3,1
0.12790005850609004,0.004024561404872721,0.2201473381900437,-0.2987011385255443,-0.018416270076155247,0.12338715208152823,0.27683726660139396,0.5692151722057417,2992.1940942803435,1.0000196586667767,etas[20],21,GD,808,Nos-GAL4,35,female,18,1,TRUE,TRUE,1,1,1,27,30,1456,CG31817,FBgn0028899,34004 GD and 109707 KK,D,6-11MYA,2,1
-0.019612301340080643,0.004095914634699915,0.23370865909917904,-0.4694054413564675,-0.178003064546929,-0.02215760400680096,0.13620742486954074,0.4565795714751107,3255.7257463959904,1.001053470632189,etas[21],22,GD,808,Nos-GAL4,39,female,13,6,TRUE,TRUE,1,1,1,31,29,1148,CG1736,FBgn0261395,32889 GD,R,6-11MYA,3,1
-0.18840975406500854,0.004281507513340015,0.234198745456329,-0.6507838596788538,-0.3461186562385706,-0.18797757473796428,-0.0339914028748861,0.2732413240963397,2992.097268879512,1.0003659701687102,etas[22],23,GD,808,Nos-GAL4,4,female,20,1,TRUE,TRUE,1,1,1,32,30,1684,CG14251,FBgn0002838,43585 GD and 102203 KK,D,6-11MYA,3,1
-0.10630055049482506,0.003943729661957257,0.2308232678990925,-0.546515265757922,-0.2618251356676242,-0.10752355440438574,0.04275288593778166,0.3542907430634694,3425.6650492882977,1.0000800687839495,etas[23],24,GD,808,Nos-GAL4,41,female,19,1,TRUE,TRUE,1,1,1,34,30,1235,CG4259,FBgn0031389,2541 GD,D,11-25MYA,2,1
-3.5922396378411094e-4,0.004190960739213061,0.2204525355092421,-0.42266094957380757,-0.1507569762236525,-0.0027772265907951453,0.1488237194409037,0.4475927397442809,2766.9608325173485,1.000158183964794,etas[24],25,GD,808,Nos-GAL4,43449,female,18,1,TRUE,TRUE,1,1,1,37,30,1282,CG5213,FBgn0038345,43449 GD,NA,11-25MYA,NA,1
-0.11713816487812756,0.003981394502320856,0.23124907474028597,-0.5655573955566972,-0.27364865329392024,-0.12226899848169909,0.0398313009778679,0.3408857168209512,3373.568886437493,1.0002224319124642,etas[25],26,GD,808,Nos-GAL4,44,female,19,1,TRUE,TRUE,1,1,1,38,30,1223,CG30473,FBgn0043530,27143 GD,D,6-11MYA,2,1
0.004096235173099908,0.004095101728992898,0.2317422083869955,-0.443662379704108,-0.15108546234634262,0.0038815667186896455,0.15698474128945641,0.46461825172395854,3202.439197821654,0.9997635550404352,etas[26],27,GD,808,Nos-GAL4,48,female,19,1,TRUE,TRUE,1,1,1,42,30,1380,CG10799,FBgn0033821,16828 GD,D,11-25MYA,2,1
-0.3108619403894434,0.004231933863290546,0.2294587051466113,-0.7573120613068485,-0.46803777922345746,-0.31166136149157697,-0.1599972487776385,0.14094421410650573,2939.891706950317,1.0003228398692021,etas[27],28,GD,808,Nos-GAL4,52,female,20,1,TRUE,TRUE,1,1,1,47,30,1492,CG33235,FBgn0030307,48441 GD,D,6-11MYA,X,1
-0.22180813071334182,0.004089365962199872,0.23014893176342802,-0.6586392536279693,-0.38143964144608317,-0.22855356930200568,-0.06655217149619236,0.24899115264490432,3167.4223091743734,1.0010419986080108,etas[28],29,GD,808,Nos-GAL4,56,female,13,6,TRUE,TRUE,1,1,1,50,30,971,CG2826,FBgn0040107,46588 GD,D,6-11MYA,2,1
-0.14310486992046864,0.0039019471280702035,0.22575597202570266,-0.5815414573793601,-0.2996115673889589,-0.14281731312217955,0.008219506285786961,0.296926868070931,3347.462609756737,1.0012087428722385,etas[29],30,GD,808,Nos-GAL4,62,female,13,6,TRUE,TRUE,1,1,1,57,30,1051,CG14719,FBgn0025821,32314 GD,D,6-11MYA,3,1
-0.12982236488072257,0.003945989205398462,0.22626489773369265,-0.5694466382149418,-0.2851919141853848,-0.13079155053474817,0.021185125805033872,0.31900750140453904,3287.9301415598575,1.0010824515281818,etas[30],31,GD,808,Nos-GAL4,63,female,13,6,TRUE,TRUE,1,1,1,58,30,1065,CG6208,FBgn0266721,40348 GD,R,6-11MYA,3,1
-0.17332800879491414,0.004005679082666003,0.22568359933358492,-0.6030928441135607,-0.3281116317257624,-0.17714160860098754,-0.022342089381542318,0.28272573631518527,3174.297989079686,1.0014515335893337,etas[31],32,GD,808,Nos-GAL4,66,female,13,6,TRUE,TRUE,1,1,1,61,30,1020,CG5103,FBgn0036784,41647 GD,D,11-25MYA,3,1
-0.24681538446083776,0.0038166954930600066,0.18472739550997272,-0.608350593961621,-0.37319011672213476,-0.24959927174411475,-0.11994529726458758,0.11665699715041858,2342.5430997878357,1.0012127967329398,etas[32],33,GD,808,Nos-GAL4,68,female,18,1,TRUE,TRUE,1,1,1,63,59,1985,CG4477,FBgn0035971,39487 GD and 106868 KK,D,11-25MYA,3,1
-0.1658867626008103,0.004343184543465329,0.2285923870853594,-0.6026491867064921,-0.3213222873544447,-0.17152966069379397,-0.01640061756425805,0.2913595343156271,2770.1734299406694,1.0002134020585243,etas[33],34,GD,808,Nos-GAL4,69,female,20,1,TRUE,TRUE,1,1,1,64,30,1726,CG42626,FBgn0261349,19242 GD,D,6-11MYA,2,1
0.28660821619450694,0.004465239680172424,0.22831924451391516,-0.165317104843986,0.1311138452096639,0.28365004752512113,0.44219091118291604,0.7360891888899507,2614.541180581451,0.9998377898199771,etas[34],35,GD,808,Nos-GAL4,7,female,14,6,TRUE,TRUE,1,1,1,65,30,1582,CG31002,FBgn0051002,48226 GD,D,6-11MYA,3,1
0.07753529052543034,0.004309565467627952,0.2330547262561589,-0.3700945412742506,-0.07947667604568724,0.07142089425365944,0.2249638094207745,0.5506340212171258,2924.481404472021,1.0004361268103634,etas[35],36,GD,808,Nos-GAL4,72,female,20,1,TRUE,TRUE,1,1,1,67,30,2196,CG7800,FBgn0037552,27121 GD,D,11-25MYA,3,1
0.05524666234386574,0.0045769600120821406,0.23247597184888008,-0.404645175127274,-0.10346586772377712,0.0572386666169354,0.2118237032785538,0.511073422879225,2579.89426818455,0.999959195064148,etas[36],37,GD,808,Nos-GAL4,8,female,14,6,TRUE,TRUE,1,1,1,75,30,1252,CG6367,FBgn0030926,18541 GD,D,6-11MYA,X,1
-0.1185101319967458,0.004021669934461479,0.2275664394102222,-0.5595319653299694,-0.2699950349492582,-0.11863040907766773,0.03299127537473832,0.3249143626732851,3201.869152204245,1.0014640853123102,etas[37],38,GD,808,Nos-GAL4,82,female,13,6,TRUE,TRUE,1,1,1,78,30,1080,CG15635,FBgn0031617,46490 GD,R,3-6MYA,2,1
-9.187952223224682e-4,0.0034829450592444447,0.16959837841219255,-0.3250027082071774,-0.11675886824736426,-0.0027417813908001618,0.1124539671183327,0.3338111742304945,2371.1014892527655,1.0007870197326927,etas[38],39,GD,808,Nos-GAL4,87,female,13,6,TRUE,TRUE,1,1,1,82,29,1314,CG13402,FBgn0030538,30051 GD and 110129 KK,D,0-3MYA,X,1
-9.187952223224682e-4,0.0034829450592444447,0.16959837841219255,-0.3250027082071774,-0.11675886824736426,-0.0027417813908001618,0.1124539671183327,0.3338111742304945,2371.1014892527655,1.0007870197326927,etas[38],39,GD,808,Nos-GAL4,87,female,18,1,TRUE,TRUE,1,1,1,82,30,1141,CG13402,FBgn0030538,30051 GD and 110129 KK,D,0-3MYA,X,1
-0.1789093983685877,0.004048439148073702,0.2255853955386101,-0.6086735744415176,-0.330355379367848,-0.17978131947937587,-0.028689744139167368,0.2675945674707657,3104.8936429018167,1.0016452898353438,etas[39],40,GD,808,Nos-GAL4,88,female,13,6,TRUE,TRUE,1,1,1,83,30,1012,CG4478,FBgn0013301,37704 GD and 102917 KK,D,0-3MYA,2,1
-0.28968903380647704,0.0038494929073279722,0.2268267239805097,-0.7229936373335836,-0.44445305273905533,-0.292042344895162,-0.13805937518252903,0.1638825721389136,3472.013404594184,1.0009841951518403,etas[40],41,GD,808,Nos-GAL4,91,female,13,6,TRUE,TRUE,1,1,1,86,30,908,CG33105,FBgn0053105,5843 GD and 109179 KK,D,0-3MYA,3,1
0.20202666845732292,0.004534410099300787,0.23136578754937961,-0.24023834397503263,0.04377400727437491,0.19821645220721457,0.35503952336757394,0.6660353261177129,2603.494636393519,0.9999625180471706,etas[41],42,GD,808,Nos-GAL4,11,male,14,6,TRUE,TRUE,1,2,1,2,30,1128,CG16931,FBgn0004588,23534 GD and 106010 KK,D,11-25MYA,3,1
0.3003412337088814,0.003971218612254808,0.22580974156546896,-0.12886507048048587,0.1461682327000396,0.2953392192336021,0.4491398406438239,0.759618652921491,3233.238614211199,1.0000394558440302,etas[42],43,GD,808,Nos-GAL4,12,male,19,1,TRUE,TRUE,1,2,1,3,30,1449,CG18125,FBgn0264253,47673 GD,D,11-25MYA,2,1
0.3098270019013176,0.004398542319078558,0.23826691665650002,-0.15129898169550282,0.14654564779133017,0.3085802610257835,0.46703781721694965,0.7734101971431547,2934.336663835302,0.9998532166186727,etas[43],44,GD,808,Nos-GAL4,13,male,14,6,TRUE,TRUE,1,2,1,4,29,1219,CG31918,FBgn0031678,13220 GD,D,11-25MYA,2,1
0.18199795669115118,0.004213732498697542,0.22909160596710418,-0.2665969304915723,0.024648981060516717,0.17807195837004455,0.3413839078945288,0.635197726786141,2955.8638758475795,0.9999462369682198,etas[44],45,GD,808,Nos-GAL4,14,male,19,1,TRUE,TRUE,1,2,1,5,30,1288,CG31720,FBgn0051720,51461 GD,D,11-25MYA,2,1
-0.0685576747141779,0.004375044355087315,0.234842505800369,-0.5202900572565318,-0.2266062643538865,-0.07106317408965065,0.09143895555478387,0.3966922951249223,2881.3000762597194,1.0006701399829658,etas[45],46,GD,808,Nos-GAL4,19,male,20,1,TRUE,TRUE,1,2,1,9,30,1482,CG14027,FBgn0031701,6957 GD and 106727 KK,D,6-11MYA,2,1
0.29348163333815425,0.00422195957515144,0.23345201311076805,-0.16171053121690387,0.13452356396285656,0.2910336279214756,0.4494133380065684,0.7526965241973395,3057.5045026912976,0.9999672296027423,etas[46],47,GD,808,Nos-GAL4,2,male,19,1,TRUE,TRUE,1,2,1,10,30,1439,CG7815,FBgn0036497,22567 GD and 109695 KK,R,6-11MYA,3,1
0.18414905241340693,0.004411710376285902,0.2350193935964808,-0.26675612158150247,0.024288767143725118,0.18076641163014018,0.34534901436784043,0.6430657061568968,2837.8759998511864,1.0002504482601495,etas[47],48,GD,808,Nos-GAL4,20,male,14,6,TRUE,TRUE,1,2,1,11,30,1108,CG31941,FBgn0043539,31141 GD,D,6-11MYA,2,1
0.06576103726794774,0.004174156964214517,0.23455875057668074,-0.38718473060199987,-0.09261040469295508,0.062219432213817136,0.22400887045373824,0.527012234956572,3157.6626263579533,1.0000905893489462,etas[48],49,GD,808,Nos-GAL4,21,male,20,1,TRUE,TRUE,1,2,1,12,29,1636,CG33490,FBgn0053490,22221 GD and 101678 KK,D,11-25MYA,3,1
0.35656630145510126,0.004406241358476185,0.2343287676066516,-0.10177868695148466,0.20100181072854234,0.3556358609612699,0.5089824089631092,0.8226237314982936,2828.2295250837174,1.0003721506691825,etas[49],50,GD,808,Nos-GAL4,22,male,14,6,TRUE,TRUE,1,2,1,13,30,1319,CG5609,FBgn0038838,51124 GD,D,6-11MYA,3,1
0.1527947526133554,0.004594485842326551,0.22704338700593885,-0.2904963635486428,-8.581662581294611e-4,0.15203118257357495,0.30276437791387284,0.6066923469139862,2441.9899856362817,1.0001779254849827,etas[50],51,GD,808,Nos-GAL4,23,male,18,1,TRUE,TRUE,1,2,1,14,30,1164,CG4712,FBgn0033818,21925 GD,D,11-25MYA,2,1
-0.20560214793706721,0.0041466692381256776,0.2288662057567888,-0.6446637953548507,-0.35802478236345975,-0.20668609235849542,-0.05166624840194939,0.26085977628744633,3046.2430377109076,1.0001129011549381,etas[51],52,GD,808,Nos-GAL4,24,male,20,1,TRUE,TRUE,1,2,1,15,30,1292,CG30448,FBgn0043532,12997 GD,D,6-11MYA,2,1
0.19276779205080677,0.004447327844776522,0.24007382536035332,-0.2670310313686849,0.028710281625195636,0.18636660606737568,0.35192103655373164,0.6686627516545832,2914.011987266503,0.999892549517498,etas[52],53,GD,808,Nos-GAL4,25,male,19,1,TRUE,TRUE,1,2,1,16,28,1213,CG31932,FBgn0041249,42744 GD and 102860 KK,D,6-11MYA,2,1
0.09758064489427613,0.004585151104073379,0.22437189870161,-0.3407243492831328,-0.05488590573231483,0.09945868185892708,0.24777090668282173,0.5390983109156061,2394.5814908680068,1.0002875497803307,etas[53],54,GD,808,Nos-GAL4,26,male,18,1,TRUE,TRUE,1,2,1,17,30,1101,CG4691,FBgn0028870,21920 GD and 109704 KK,D,11-25MYA,2,1
0.2487471984400762,0.004415582845458038,0.2335235794205982,-0.19880544253627755,0.09168602489758511,0.24486186507659224,0.4032009147699446,0.714666284983632,2796.9545086747253,1.0001065152094009,etas[54],55,GD,808,Nos-GAL4,27,male,14,6,TRUE,TRUE,1,2,1,18,30,1186,CG14088,FBgn0036858,5361 GD,R,6-11MYA,3,1
-0.06458151486007636,0.004447632946330191,0.2286126371211287,-0.5065034805061229,-0.21779894377078304,-0.06663907687172742,0.08713865546049301,0.39190197578528535,2642.059473686055,1.0000989257648583,etas[55],56,GD,808,Nos-GAL4,29,male,18,1,TRUE,TRUE,1,2,1,20,30,938,CG10090,FBgn0038018,101139 KK and 37346 GD,D,6-11MYA,3,1
0.03877658890925407,0.004621596723294321,0.22597796390796715,-0.39580717413968525,-0.11736261381698705,0.036234681318726474,0.18767261140006433,0.4850133951502077,2390.826656252576,1.0003919178228915,etas[56],57,GD,808,Nos-GAL4,31,male,18,1,TRUE,TRUE,1,2,1,22,30,1036,CG17216,FBgn0026063,51995 GD,D,6-11MYA,3,1
0.22171550638327808,0.004211315673673791,0.22874986093982502,-0.2237605062389875,0.06619690382248908,0.21689428283916226,0.375173984282527,0.682169407154699,2950.4352228335606,1.0003734939058093,etas[57],58,GD,808,Nos-GAL4,32,male,14,6,TRUE,TRUE,1,2,1,23,30,1152,CG30037,FBgn0050037,12079 GD,D,11-25MYA,2,1
-0.05735537460776549,0.004598136131405011,0.2264035863000909,-0.4936875405117262,-0.21146546127629678,-0.059367769249989516,0.09192023887946137,0.3910834110656562,2424.392625734239,0.9997761142508232,etas[58],59,GD,808,Nos-GAL4,3265,male,18,1,TRUE,TRUE,1,2,1,24,30,945,CG2291,FBgn0033279,3265 GD,NA,6-11MYA,NA,1
-0.05355417400483716,0.0045650250078642105,0.2242304050960125,-0.4753241208218114,-0.2029125322668346,-0.05582946458038306,0.09511369253092904,0.4022168635244362,2412.6964268978986,1.000450848255741,etas[59],60,GD,808,Nos-GAL4,33,male,18,1,TRUE,TRUE,1,2,1,25,30,948,CG18331,FBgn0036181,48500 GD,R,0-3MYA,3,1
-0.15359094514561122,0.004355490555950949,0.22522602524450636,-0.5773010468825256,-0.30903010755798854,-0.1585662367333568,-0.0027210017714810004,0.29529875102796643,2674.009785874541,1.0000982679615615,etas[60],61,GD,808,Nos-GAL4,35,male,18,1,TRUE,TRUE,1,2,1,27,30,858,CG31817,FBgn0028899,34004 GD and 109707 KK,D,6-11MYA,2,1
-0.11870840792618076,0.003983964118235212,0.22405785996246802,-0.5603764215731316,-0.27082310253675634,-0.11875813351304278,0.031175539764049232,0.3243681010582649,3162.9296369173308,1.0004990630336805,etas[61],62,GD,808,Nos-GAL4,39,male,13,6,TRUE,TRUE,1,2,1,31,30,839,CG1736,FBgn0261395,32889 GD,R,6-11MYA,3,1
-0.14037514427226527,0.004555759249849484,0.23878734859041445,-0.5884080826469612,-0.30431462269438,-0.14168009215293392,0.01875842336466161,0.32492557861224003,2747.2684291604282,1.0003101800189707,etas[62],63,GD,808,Nos-GAL4,4,male,20,1,TRUE,TRUE,1,2,1,32,30,1376,CG14251,FBgn0002838,43585 GD and 102203 KK,D,6-11MYA,3,1
0.08152240998522932,0.004120863094022733,0.23049441946824167,-0.35377745755284173,-0.078386851822359,0.08079687796495401,0.2371246946265654,0.536061875259498,3128.5597775232836,0.9999866840528091,etas[63],64,GD,808,Nos-GAL4,41,male,19,1,TRUE,TRUE,1,2,1,34,30,1164,CG4259,FBgn0031389,2541 GD,D,11-25MYA,2,1
0.11483748701358475,0.004665737932913956,0.2197613661177575,-0.32550635038633946,-0.03255407678035026,0.11385787706367825,0.2644966096312883,0.539200352955342,2218.513160182548,0.9999856900407863,etas[64],65,GD,808,Nos-GAL4,43449,male,18,1,TRUE,TRUE,1,2,1,37,30,1125,CG5213,FBgn0038345,43449 GD,NA,11-25MYA,NA,1
0.2986904521996897,0.004110382396421912,0.2298862795551616,-0.1528284132057738,0.14638864559777473,0.29363681185774493,0.4483805611164981,0.7639686008516753,3127.9633051947512,0.9996923436284646,etas[65],66,GD,808,Nos-GAL4,44,male,19,1,TRUE,TRUE,1,2,1,38,30,1445,CG30473,FBgn0043530,27143 GD,D,6-11MYA,2,1
0.27539107934497326,0.00397929762515047,0.2277925473928358,-0.1707536641753259,0.1254969681506128,0.27475256654756297,0.4223987978073647,0.7329715112738846,3276.922551821066,1.00034186371142,etas[66],67,GD,808,Nos-GAL4,48,male,19,1,TRUE,TRUE,1,2,1,42,30,1414,CG10799,FBgn0033821,16828 GD,D,11-25MYA,2,1
-0.00722468608891723,0.004330680368905421,0.2298096160929823,-0.44160401623526785,-0.16078153325895192,-0.010354137073298382,0.14488815509326258,0.45876585740017717,2815.9447654851842,0.9999273079338146,etas[67],68,GD,808,Nos-GAL4,52,male,20,1,TRUE,TRUE,1,2,1,47,30,1573,CG33235,FBgn0030307,48441 GD,D,6-11MYA,X,1
-0.08120807113474772,0.004096619217080282,0.22532306019848827,-0.5126453138238396,-0.23783516828962814,-0.0815705642754394,0.07061480922806769,0.36298016256529614,3025.241755025851,1.0013258379688963,etas[68],69,GD,808,Nos-GAL4,56,male,13,6,TRUE,TRUE,1,2,1,50,30,873,CG2826,FBgn0040107,46588 GD,D,6-11MYA,2,1
-0.0748142313249721,0.0040831476871037225,0.2275925479371365,-0.5202786831063936,-0.22763321347554155,-0.07665928183539839,0.07389534234672819,0.3741009432514715,3106.890151999926,1.0006344823126245,etas[69],70,GD,808,Nos-GAL4,62,male,13,6,TRUE,TRUE,1,2,1,57,30,876,CG14719,FBgn0025821,32314 GD,D,6-11MYA,3,1
-0.08359214287125302,0.00403868047711808,0.22408487420284787,-0.5139909281692854,-0.23805780149192798,-0.08425574930621534,0.0709960815061366,0.3523217835862565,3078.5491736243393,1.0002537729584648,etas[70],71,GD,808,Nos-GAL4,63,male,13,6,TRUE,TRUE,1,2,1,58,30,870,CG6208,FBgn0266721,40348 GD,R,6-11MYA,3,1
-0.03695585368808094,0.004201097874784656,0.2232902403478006,-0.46864651120106326,-0.1886770941031438,-0.03869266403133585,0.11548411617768964,0.40511753652050914,2824.9702797621526,1.0004150315328355,etas[71],72,GD,808,Nos-GAL4,66,male,13,6,TRUE,TRUE,1,2,1,61,30,909,CG5103,FBgn0036784,41647 GD,D,11-25MYA,3,1
-0.02081113803396025,0.004242391433845212,0.18282039813072884,-0.3835783964807671,-0.1427339456287293,-0.02135078689504739,0.10030687715455885,0.3391122410918865,1857.0680848274767,0.9998091822279449,etas[72],73,GD,808,Nos-GAL4,68,male,18,1,TRUE,TRUE,1,2,1,63,60,1973,CG4477,FBgn0035971,39487 GD and 106868 KK,D,11-25MYA,3,1
-0.03654708244864155,0.004693964879239201,0.2383030873686624,-0.4982051052709223,-0.19396767517579883,-0.040949163783343345,0.12089821302524262,0.4378343027933402,2577.38719320457,1.0000056354974498,etas[73],74,GD,808,Nos-GAL4,69,male,20,1,TRUE,TRUE,1,2,1,64,27,1376,CG42626,FBgn0261349,19242 GD,D,6-11MYA,2,1
0.2162860939542609,0.004206359870586566,0.23520320728336408,-0.2318254811672042,0.055100835705039083,0.2158276949039672,0.3764396525960323,0.6802177203900539,3126.609391731122,1.0000912866217455,etas[74],75,GD,808,Nos-GAL4,7,male,14,6,TRUE,TRUE,1,2,1,65,30,1144,CG31002,FBgn0051002,48226 GD,D,6-11MYA,3,1
-0.09338847118107205,0.00431100923172598,0.2317385345070695,-0.5403392286679946,-0.25220859418641384,-0.09428640474569658,0.05891182050565668,0.3642872905211527,2889.6058420430795,1.0002157621845438,etas[75],76,GD,808,Nos-GAL4,72,male,20,1,TRUE,TRUE,1,2,1,67,30,1449,CG7800,FBgn0037552,27121 GD,D,11-25MYA,3,1
