mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,par_name,eta_fctr,background_library,background_line,driver,construct_line,sex_test,driver_present,rnai_construct_present,driver_id,sex_id,background_id,uniq_construct_id,experiment_count,offspring_produced,gene_name,fbgn,vdrc_id,gene_origin,gene_age,chromosome,model_index
0.008832500111525893,0.00412270879997227,0.23219099188873946,-0.42381397609729893,-0.1510347596543947,0.002589989723522207,0.15991769159228972,0.4816309215815217,3171.9432817934317,1.000360983998114,etas[22],23,GD,808,Act5c,52,female,TRUE,TRUE,1,1,1,74,10,813,CG33235,FBgn0030307,48441 GD,D,6-11MYA,X,1
-0.1482561960359771,0.004168657996088671,0.23383009939919594,-0.5864350552952938,-0.30677745774864096,-0.1525736937657688,0.005238822695048587,0.3219034712963445,3146.359157498882,1.000607603191743,etas[23],24,GD,808,Act5c,56,female,TRUE,TRUE,1,1,1,78,10,697,CG2826,FBgn0040107,46588 GD,D,6-11MYA,2,1
-0.07924826831338425,0.003993011288454393,0.23417501860255224,-0.5316165609418858,-0.23607145942480004,-0.07903744793706546,0.07329004925898937,0.39504923994928204,3439.3791237361493,1.0007097787870893,etas[24],25,GD,808,Act5c,63,female,TRUE,TRUE,1,1,1,86,10,744,CG6208,FBgn0266721,40348 GD,R,6-11MYA,3,1
-0.0025757796348307867,0.004121252861470447,0.2360041082283119,-0.4483588474195081,-0.16504023632268106,-0.008216749061876968,0.15128381326067925,0.47254108938932493,3279.295874070385,1.0008885164876489,etas[25],26,GD,808,Act5c,65,female,TRUE,TRUE,1,1,1,88,10,805,CG1361,FBgn0000094,9706 GD and 109202 KK,A,6-11MYA,3,1
-0.060051750160487145,0.0041931417585384,0.23408158804959314,-0.5008139112917326,-0.22268255390963387,-0.0651542396294269,0.09063433730217389,0.4140636045739455,3116.415963740016,1.0006358641813389,etas[26],27,GD,808,Act5c,66,female,TRUE,TRUE,1,1,1,89,10,759,CG5103,FBgn0036784,41647 GD,D,11-25MYA,3,1
-0.01685709647286393,0.004371062317600342,0.23719818020447442,-0.48185512327666796,-0.17714778983872045,-0.01992505434133842,0.1366759055391834,0.461827710180403,2944.75188964259,1.0008220353589001,etas[27],28,GD,808,Act5c,67,female,TRUE,TRUE,1,1,1,90,10,794,CG6541,FBgn0028412,101870 KK and 27655 GD,A,11-25MYA,2,1
0.0909136472941102,0.004313991374850236,0.2592322176390383,-0.39248799029532794,-0.08594682539266171,0.08336036297783023,0.2607897949436309,0.6318601091477584,3610.932792234658,1.0011912922203818,etas[28],29,GD,808,Act5c,68,female,TRUE,TRUE,1,1,1,91,8,702,CG4477,FBgn0035971,39487 GD and 106868 KK,D,11-25MYA,3,1
-0.3949251859119008,0.003950049866622533,0.23271917271091705,-0.8406894785214024,-0.5544409269146177,-0.40300980650415646,-0.2427772440503069,0.07458099036364184,3471.036432405067,1.0001406224376204,etas[29],30,GD,808,Act5c,69,female,TRUE,TRUE,1,1,1,92,10,545,CG42626,FBgn0261349,19242 GD,D,6-11MYA,2,1
-0.3432477320665182,0.004220374917734034,0.24445672127429308,-0.8077259551001726,-0.5083111274984262,-0.34713586577890654,-0.17950718818131015,0.14545723943741107,3355.0724169429895,1.00002375956838,etas[30],31,GD,808,Act5c,7,female,TRUE,TRUE,1,1,1,93,9,515,CG31002,FBgn0051002,48226 GD,D,6-11MYA,3,1
-0.14519108421340968,0.0040531999306164255,0.24065977674256414,-0.6037750340015731,-0.3059073308032423,-0.1530520431879237,0.012998986573568398,0.3465491173656108,3525.420827100112,0.9997467548029044,etas[31],32,GD,808,Act5c,70,female,TRUE,TRUE,1,1,1,94,10,697,CR13656,FBgn0039307,23898 GD,D,6-11MYA,3,1
-0.18840712908963422,0.004272363228379457,0.23349675038403886,-0.6267054641024724,-0.3474973256813133,-0.19232573052110435,-0.03335668622104518,0.2805432422316634,2986.9320614937496,1.0014539003810026,etas[32],33,GD,808,Act5c,71,female,TRUE,TRUE,1,1,1,95,10,668,CG43340,FBgn0263077,31006 GD and 104153 KK,D,11-25MYA,2,1
-0.060567476101795144,0.0040889760648249755,0.23352500937777965,-0.497663825802913,-0.21821108416301271,-0.06774790948181075,0.09234874226226328,0.423145475927991,3261.6522796316913,1.0003346135401778,etas[33],34,GD,808,Act5c,72,female,TRUE,TRUE,1,1,1,96,10,759,CG7800,FBgn0037552,27121 GD,D,11-25MYA,3,1
-0.06750239663689195,0.004354467663484593,0.23181878287527433,-0.5109904965002378,-0.22584397732413133,-0.06836954396584966,0.08100435279971746,0.4013993792273075,2834.1778725075123,1.000801266678804,etas[34],35,GD,808,Act5c,8,female,TRUE,TRUE,1,1,1,104,10,753,CG6367,FBgn0030926,18541 GD,D,6-11MYA,X,1
0.022619852633191835,0.00431064089296468,0.24815686331868902,-0.439182908503503,-0.14692588154740566,0.013625898686714901,0.182814900573517,0.5350900017873967,3314.1250626218534,1.000517185281045,etas[35],36,GD,808,Act5c,82,female,TRUE,TRUE,1,1,1,107,9,742,CG15635,FBgn0031617,46490 GD,R,3-6MYA,2,1
0.11257542314457322,0.004060003407386607,0.23321036118392643,-0.32222206862794045,-0.05130015591586045,0.10466234199856535,0.2657264954782105,0.5919970987704248,3299.4601466975814,1.0030335625149762,etas[36],37,GD,808,Act5c,11,male,TRUE,TRUE,1,2,1,13,10,694,CG16931,FBgn0004588,23534 GD and 106010 KK,D,11-25MYA,3,1
-0.030926749887164665,0.004056116257409081,0.2359305182425287,-0.4756700929491842,-0.19330043045033035,-0.03232969825141595,0.12228883014928311,0.45556424820168023,3383.3541111396603,1.0002291386639517,etas[37],38,GD,808,Act5c,12,male,TRUE,TRUE,1,2,1,24,10,602,CG18125,FBgn0264253,47673 GD,D,11-25MYA,2,1
-0.038134515400863545,0.004072308629729745,0.2294328849621283,-0.47758239436820865,-0.19136564240538784,-0.04048164133423804,0.11289805790418654,0.43907834056435124,3174.168394083054,1.0014476033384305,etas[38],39,GD,808,Act5c,13,male,TRUE,TRUE,1,2,1,31,10,598,CG31918,FBgn0031678,13220 GD,D,11-25MYA,2,1
-0.027525764446056308,0.004313732914659119,0.2516744493817117,-0.49523655735221417,-0.20303855420703745,-0.03551478108164813,0.13854309503556742,0.4856900943731735,3403.8604742583775,1.0008213988708743,etas[39],40,GD,808,Act5c,14,male,TRUE,TRUE,1,2,1,32,9,541,CG31720,FBgn0051720,51461 GD,D,11-25MYA,2,1
-0.08485086378508759,0.003964160075685992,0.2323913493430193,-0.5281127296492518,-0.24072341066753078,-0.09007077309564314,0.0670408914565282,0.3843770596674999,3436.667759262913,1.0012252637665813,etas[40],41,GD,808,Act5c,19,male,TRUE,TRUE,1,2,1,37,10,570,CG14027,FBgn0031701,6957 GD and 106727 KK,D,6-11MYA,2,1
-0.32574043336473774,0.004481032034792012,0.2568756967172803,-0.8077723840217826,-0.500408425428498,-0.3340079295574473,-0.15843328783238306,0.20693671986670745,3286.169321582779,1.0032152997175727,etas[41],42,GD,808,Act5c,20,male,TRUE,TRUE,1,2,1,39,8,356,CG31941,FBgn0043539,31141 GD,D,6-11MYA,2,1
0.004872762061080104,0.004113814133969349,0.24257346933741647,-0.45838270832983463,-0.15782023023724204,-0.0016230494751642822,0.16129350375497342,0.49308564418477946,3476.9405683349005,1.0014524059784695,etas[42],43,GD,808,Act5c,22,male,TRUE,TRUE,1,2,1,41,9,560,CG5609,FBgn0038838,51124 GD,D,6-11MYA,3,1
-0.39163297208464115,0.004087756880226676,0.24534773570597582,-0.8520495420451611,-0.5596473461758488,-0.39823127535870584,-0.23304986159378074,0.11124159163043926,3602.4170725574763,1.0016415386570918,etas[43],44,GD,808,Act5c,23,male,TRUE,TRUE,1,2,1,42,9,377,CG4712,FBgn0033818,21925 GD,D,11-25MYA,2,1
-0.28355890883482593,0.004188590615621969,0.2468550828858142,-0.7527169532382126,-0.45575506915737685,-0.28664752701714047,-0.12117740760645676,0.22187974365317137,3473.3481533848794,1.0010872418826018,etas[44],45,GD,808,Act5c,24,male,TRUE,TRUE,1,2,1,43,9,418,CG30448,FBgn0043532,12997 GD,D,6-11MYA,2,1
-0.20719242089437492,0.0038463843818166248,0.23307187623779063,-0.6466847177792536,-0.36910843030029217,-0.21122030160457503,-0.053823147158298654,0.2559881981874541,3671.7607871960217,1.000998126494302,etas[45],46,GD,808,Act5c,25,male,TRUE,TRUE,1,2,1,44,10,505,CG31932,FBgn0041249,42744 GD and 102860 KK,D,6-11MYA,2,1
-0.23349235310481326,0.004004796434214218,0.2324724384299365,-0.6799072680882802,-0.3938486474475615,-0.23689404166104472,-0.08137800109002376,0.231900820850025,3369.628718052492,1.0026009518540557,etas[46],47,GD,808,Act5c,27,male,TRUE,TRUE,1,2,1,46,10,489,CG14088,FBgn0036858,5361 GD,R,6-11MYA,3,1
-2.0360144150445647,0.00415098734035829,0.26159060645882304,-2.5487518314509114,-2.2121201738548657,-2.0361112109227966,-1.86163529519138,-1.5183090351110748,3971.3802498383343,1.001250859867827,etas[47],48,GD,808,Act5c,29,male,TRUE,TRUE,1,2,1,48,10,81,CG10090,FBgn0038018,101139 KK and 37346 GD,D,6-11MYA,3,1
-0.04097722554734732,0.003944236389733626,0.24000655843263033,-0.4937735476635789,-0.2048412617942258,-0.04463392480703615,0.11357829243810137,0.4624505892597413,3702.715530360209,1.0018433471407364,etas[48],49,GD,808,Act5c,31,male,TRUE,TRUE,1,2,1,51,10,594,CG17216,FBgn0026063,51995 GD,D,6-11MYA,3,1
-0.5311361848414273,0.003949132102745968,0.2343731371875308,-0.97563352454611,-0.6893635406198734,-0.5365209551260308,-0.3803194848493961,-0.050637462773823624,3522.1864611517594,1.001302479912939,etas[49],50,GD,808,Act5c,32,male,TRUE,TRUE,1,2,1,52,10,363,CG30037,FBgn0050037,12079 GD,D,11-25MYA,2,1
-0.7920224218851784,0.005345563359653551,0.3610244577174333,-1.4533146293363453,-1.0407600587568808,-0.809819614951424,-0.5633700128679241,-0.04012083923398915,4561.275303838309,1.0003777610278606,etas[50],51,GD,808,Act5c,33,male,TRUE,TRUE,1,2,1,53,4,109,CG18331,FBgn0036181,48500 GD,R,0-3MYA,3,1
-1.0812393020060176,0.004041411456495484,0.23528964566024016,-1.5307107229200692,-1.2429074401940239,-1.081242379894233,-0.9241477289815103,-0.6107833049494534,3389.5300996298997,1.0024635929145047,etas[51],52,GD,808,Act5c,39,male,TRUE,TRUE,1,2,1,59,10,210,CG1736,FBgn0261395,32889 GD,R,6-11MYA,3,1
-0.7680405115845391,0.004276404398232451,0.2364136175454789,-1.219241879877199,-0.9313138812410582,-0.7721237036469142,-0.6114108948290007,-0.2940861518397691,3056.239904889366,1.0006840881124621,etas[52],53,GD,808,Act5c,4,male,TRUE,TRUE,1,2,1,60,10,288,CG14251,FBgn0002838,43585 GD and 102203 KK,D,6-11MYA,3,1
-0.9876078047994858,0.004292993311163565,0.2502712814216499,-1.4595228692124276,-1.1636221775511748,-0.9916588366997503,-0.8193009939308507,-0.4880456512957603,3398.612190895814,1.001034524223181,etas[53],54,GD,808,Act5c,41,male,TRUE,TRUE,1,2,1,62,9,208,CG4259,FBgn0031389,2541 GD,D,11-25MYA,2,1
-0.5111125811226471,0.004025199727399964,0.2352616344042307,-0.9625356955486536,-0.6723025815873734,-0.5164988182345773,-0.34879584809467146,-0.04297562411592599,3416.074633074807,1.002440321181526,etas[54],55,GD,808,Act5c,44,male,TRUE,TRUE,1,2,1,65,10,372,CG30473,FBgn0043530,27143 GD,D,6-11MYA,2,1
-0.33206820937139686,0.004316761055067354,0.23634445108418015,-0.7795787096472698,-0.49274544804920617,-0.33701657404864177,-0.17543908738212188,0.13753790933517931,2997.607736275828,1.0022675844801376,etas[55],56,GD,808,Act5c,48,male,TRUE,TRUE,1,2,1,69,10,445,CG10799,FBgn0033821,16828 GD,D,11-25MYA,2,1
-0.18978861767749505,0.004379141614292878,0.23625111666432846,-0.6359851457502331,-0.35142688020606094,-0.19468856558908199,-0.037008911890568125,0.29680673506818744,2910.5144531025167,1.0018084291262068,etas[56],57,GD,808,Act5c,52,male,TRUE,TRUE,1,2,1,74,10,512,CG33235,FBgn0030307,48441 GD,D,6-11MYA,X,1
0.12361429516072292,0.00403494499780857,0.23141378764118237,-0.30990600280479147,-0.03947173575679259,0.11664442336417442,0.2794093250853418,0.591991136529097,3289.298017414726,1.0017229524410465,etas[57],58,GD,808,Act5c,56,male,TRUE,TRUE,1,2,1,78,10,699,CG2826,FBgn0040107,46588 GD,D,6-11MYA,2,1
0.08011684177660228,0.004115884472298713,0.2362645985907289,-0.35884648649942574,-0.08352351948185417,0.07578591096358207,0.2368580466554648,0.553928945486477,3295.1178599731347,1.0016110227962085,etas[58],59,GD,808,Act5c,63,male,TRUE,TRUE,1,2,1,86,10,672,CG6208,FBgn0266721,40348 GD,R,6-11MYA,3,1
-0.4253876916957046,0.0038802764540825305,0.23391153741108847,-0.8769239281462792,-0.5891501831839864,-0.4314883392572104,-0.27042751394980835,0.03999590635556573,3633.9416529761734,1.0024413095566158,etas[59],60,GD,808,Act5c,65,male,TRUE,TRUE,1,2,1,88,10,405,CG1361,FBgn0000094,9706 GD and 109202 KK,A,6-11MYA,3,1
-0.12014590197302376,0.0041702358171846095,0.23454521363461306,-0.5691409547884946,-0.2827707741293607,-0.12361078922701609,0.03453935672324755,0.3402812717640477,3163.2383804390674,1.0034988145626436,etas[60],61,GD,808,Act5c,66,male,TRUE,TRUE,1,2,1,89,10,551,CG5103,FBgn0036784,41647 GD,D,11-25MYA,3,1
-0.2621390249599969,0.004132059486887327,0.234717641536776,-0.7056539260679021,-0.4256579441538613,-0.2659293048916175,-0.10602426394268874,0.21242265519637155,3226.698112431802,1.001410860720857,etas[61],62,GD,808,Act5c,67,male,TRUE,TRUE,1,2,1,90,10,477,CG6541,FBgn0028412,101870 KK and 27655 GD,A,11-25MYA,2,1
-0.10686531857715795,0.004047005735086861,0.23993124998473903,-0.5678489169928482,-0.27154453258238126,-0.11203362239541598,0.05193416473980145,0.3783132278315227,3514.8435070535184,1.001182851629379,etas[62],63,GD,808,Act5c,68,male,TRUE,TRUE,1,2,1,91,9,499,CG4477,FBgn0035971,39487 GD and 106868 KK,D,11-25MYA,3,1
-1.285415175545467,0.005023664026738797,0.3188702269639687,-1.8786100550293354,-1.5063626316577077,-1.2940388119154598,-1.0751221037707128,-0.6323882439752286,4028.9025970601665,1.0006004015487602,etas[63],64,GD,808,Act5c,69,male,TRUE,TRUE,1,2,1,92,5,84,CG42626,FBgn0261349,19242 GD,D,6-11MYA,2,1
-0.04962232580853089,0.003943792259462856,0.23214065202479287,-0.4890566641223457,-0.20452533981855958,-0.05368571255239958,0.09773868499725355,0.4124542873084263,3464.769433252914,1.001288802761925,etas[64],65,GD,808,Act5c,7,male,TRUE,TRUE,1,2,1,93,10,588,CG31002,FBgn0051002,48226 GD,D,6-11MYA,3,1
-0.3845300797169965,0.004029908221031605,0.23244491298032813,-0.8189753842267803,-0.5455950048142051,-0.3871808459447465,-0.23067259634085893,0.08144307364080797,3326.9768692152334,1.0013140714970656,etas[65],66,GD,808,Act5c,70,male,TRUE,TRUE,1,2,1,94,10,423,CR13656,FBgn0039307,23898 GD,D,6-11MYA,3,1
-0.21148728256092342,0.004208503613404431,0.2353030354980673,-0.6596332128238712,-0.3750393362787511,-0.21136092429142633,-0.054893985449832754,0.26668089624618074,3126.076853265771,1.0014991430727989,etas[66],67,GD,808,Act5c,71,male,TRUE,TRUE,1,2,1,95,10,501,CG43340,FBgn0263077,31006 GD and 104153 KK,D,11-25MYA,2,1
0.005003893047453093,0.004072310031374266,0.23422997515261884,-0.4245355174562569,-0.15751040577887365,-0.0017326351962169211,0.15834002663536306,0.4899522203266154,3308.2877471910488,1.0010646882176564,etas[67],68,GD,808,Act5c,72,male,TRUE,TRUE,1,2,1,96,10,621,CG7800,FBgn0037552,27121 GD,D,11-25MYA,3,1
0.059943438991136355,0.0038482420608520937,0.2501699494698206,-0.40561863436828505,-0.11127429331830474,0.054032750289362205,0.22247366517405354,0.5651520723288976,4226.155935885358,1.0010555528240666,etas[68],69,GD,808,Act5c,8,male,TRUE,TRUE,1,2,1,104,8,525,CG6367,FBgn0030926,18541 GD,D,6-11MYA,X,1
0.23838153946185325,0.0040959028786096896,0.22847887305426082,-0.1993288583837384,0.08000424498834725,0.2367956403531266,0.38865954454552143,0.7033760209789762,3111.6647184246904,1.0029975167599514,etas[69],70,GD,808,Act5c,82,male,TRUE,TRUE,1,2,1,107,10,786,CG15635,FBgn0031617,46490 GD,R,3-6MYA,2,1
-7.667652191198453,0.03659677619822497,2.4016171800414554,-13.384918753835146,-8.976106253279172,-7.239553166404459,-5.938950750908948,-4.094118940642065,4306.474727881798,1.000427612930221,etas[70],71,GD,808,Tubp-GAL4,1,female,TRUE,TRUE,2,1,1,1,2,0,CG17012,FBgn0031406,15570 GD,D,11-25MYA,2,1
-0.16336662464931334,0.004124937375249072,0.23088212849255813,-0.5976487128349043,-0.32204517007578015,-0.16826368240794976,-0.012099248110514707,0.2997250617464718,3132.895551506161,1.000077384382751,etas[71],72,GD,808,Tubp-GAL4,11,female,TRUE,TRUE,2,1,1,13,10,700,CG16931,FBgn0004588,23534 GD and 106010 KK,D,11-25MYA,3,1
-0.1016645972055355,0.0041651786846091,0.23315569294701644,-0.5459749227553169,-0.26417009169232947,-0.10441489391946594,0.05270433097351127,0.3756184809595138,3133.4644631033393,1.001250346604323,etas[72],73,GD,808,Tubp-GAL4,12,female,TRUE,TRUE,2,1,1,24,10,744,CG18125,FBgn0264253,47673 GD,D,11-25MYA,2,1
-0.03859133761034697,0.004151855635421583,0.23139808317883975,-0.47589039668979666,-0.1943223582913302,-0.0423825425066461,0.11305089964265921,0.4339657263140467,3106.2401274169165,1.0011004553030727,etas[73],74,GD,808,Tubp-GAL4,13,female,TRUE,TRUE,2,1,1,31,10,792,CG31918,FBgn0031678,13220 GD,D,11-25MYA,2,1
-0.01838945324513861,0.004257383521078188,0.2378426675122427,-0.4671216585742674,-0.1833624047495634,-0.023709951521982645,0.13599442122601596,0.4689148503552422,3121.0015505818487,1.0001289139434077,etas[74],75,GD,808,Tubp-GAL4,14,female,TRUE,TRUE,2,1,1,32,10,810,CG31720,FBgn0051720,51461 GD,D,11-25MYA,2,1
-0.17865081455665374,0.004305568968842147,0.231094954538531,-0.622924670265563,-0.3350330438116024,-0.18126868436882937,-0.02229937428627428,0.28188310303360764,2880.8445645870775,1.0013685946819109,etas[75],76,GD,808,Tubp-GAL4,19,female,TRUE,TRUE,2,1,1,37,10,689,CG14027,FBgn0031701,6957 GD and 106727 KK,D,6-11MYA,2,1
-0.017268056880626062,0.004030033926982996,0.2314454888904465,-0.4509784409467141,-0.1780955210518177,-0.01699033816743726,0.13568011022811238,0.4480541123029439,3298.223153884876,1.0003934043891967,etas[76],77,GD,808,Tubp-GAL4,20,female,TRUE,TRUE,2,1,1,39,10,811,CG31941,FBgn0043539,31141 GD,D,6-11MYA,2,1
0.01480983792112368,0.00406799774363289,0.24438974056664614,-0.44300390918645527,-0.15043926643213204,0.008343327359104872,0.17193440507920293,0.5171002273470466,3609.1466910008653,1.0005947665634851,etas[77],78,GD,808,Tubp-GAL4,22,female,TRUE,TRUE,2,1,1,41,9,750,CG5609,FBgn0038838,51124 GD,D,6-11MYA,3,1
-0.4328646042198048,0.004235568656743842,0.2404352785005067,-0.8920630865411288,-0.5931403863797486,-0.43992883766155877,-0.27266710929141696,0.049751686665976,3222.3516335072077,1.0019997015316027,etas[78],79,GD,808,Tubp-GAL4,23,female,TRUE,TRUE,2,1,1,42,9,481,CG4712,FBgn0033818,21925 GD,D,11-25MYA,2,1
-0.3417456902765296,0.004116584860320073,0.249235075247762,-0.8110660054951289,-0.5114376035142106,-0.34581506601953216,-0.1806752245171312,0.17634521168494138,3665.5924513148852,1.0002058949339954,etas[79],80,GD,808,Tubp-GAL4,24,female,TRUE,TRUE,2,1,1,43,9,524,CG30448,FBgn0043532,12997 GD,D,6-11MYA,2,1
-0.22167863825802958,0.004125009565606654,0.23706302521150904,-0.6608025488417012,-0.38501685940858577,-0.2261104231849691,-0.06898021875931991,0.2661695698403197,3302.7653865347443,1.0007104430058607,etas[80],81,GD,808,Tubp-GAL4,25,female,TRUE,TRUE,2,1,1,44,10,659,CG31932,FBgn0041249,42744 GD and 102860 KK,D,6-11MYA,2,1
